"pupil","class","extrav","sex","texp","popular","popteach","Zextrav","Zsex","Ztexp","Zpopular","Zpopteach","Cextrav","Ctexp","Csex"
"183",20,9,4,0,9,2.9,4,-0.962477225675968,-1.010808374155,-0.803288725357906,-1.57426107455215,-0.755225100375202,-1.215,-5.263,-0.5
"184",1,10,5,0,21,5.4,5,-0.170314900016734,-1.010808374155,1.02826451505533,0.234028886797926,-0.0430845059620013,-0.215,6.737,-0.5
"185",2,10,6,1,21,6.3,5,0.621847425642499,0.988812544054697,1.02826451505533,0.885013272883953,-0.0430845059620013,0.785,6.737,0.5
"186",3,10,5,0,21,3.4,3,-0.170314900016734,-1.010808374155,1.02826451505533,-1.21260308228214,-1.4673656947884,-0.215,6.737,-0.5
"187",4,10,4,1,21,4.9,5,-0.962477225675968,0.988812544054697,1.02826451505533,-0.12762910547209,-0.0430845059620013,-1.215,6.737,0.5
"188",5,10,5,0,21,5.1,7,-0.170314900016734,-1.010808374155,1.02826451505533,0.0170340914359159,1.3811966828644,-0.215,6.737,-0.5
"189",6,10,6,1,21,7,6,0.621847425642499,0.988812544054697,1.02826451505533,1.39133446206197,0.669056088451199,0.785,6.737,0.5
"190",7,10,5,0,21,5.4,4,-0.170314900016734,-1.010808374155,1.02826451505533,0.234028886797926,-0.755225100375202,-0.215,6.737,-0.5
"191",8,10,5,0,21,4.9,4,-0.170314900016734,-1.010808374155,1.02826451505533,-0.12762910547209,-0.755225100375202,-0.215,6.737,-0.5
"192",9,10,6,1,21,6.6,6,0.621847425642499,0.988812544054697,1.02826451505533,1.10200806824596,0.669056088451199,0.785,6.737,0.5
"193",10,10,5,1,21,5.8,6,-0.170314900016734,0.988812544054697,1.02826451505533,0.523355280613938,0.669056088451199,-0.215,6.737,0.5
"194",11,10,6,0,21,4.4,6,0.621847425642499,-1.010808374155,1.02826451505533,-0.489287097742105,0.669056088451199,0.785,6.737,-0.5
"195",12,10,6,0,21,4.9,5,0.621847425642499,-1.010808374155,1.02826451505533,-0.12762910547209,-0.0430845059620013,0.785,6.737,-0.5
"196",13,10,7,1,21,6,6,1.41400975130173,0.988812544054697,1.02826451505533,0.668018477521944,0.669056088451199,1.785,6.737,0.5
"197",14,10,6,0,21,4.8,3,0.621847425642499,-1.010808374155,1.02826451505533,-0.199960703926093,-1.4673656947884,0.785,6.737,-0.5
"198",15,10,3,0,21,3.6,3,-1.7546395513352,-1.010808374155,1.02826451505533,-1.06793988537413,-1.4673656947884,-2.215,6.737,-0.5
"199",16,10,5,0,21,5,6,-0.170314900016734,-1.010808374155,1.02826451505533,-0.0552975070180869,0.669056088451199,-0.215,6.737,-0.5
"200",17,10,3,0,21,5.5,5,-1.7546395513352,-1.010808374155,1.02826451505533,0.306360485251928,-0.0430845059620013,-2.215,6.737,-0.5
"201",18,10,6,0,21,5,4,0.621847425642499,-1.010808374155,1.02826451505533,-0.0552975070180869,-0.755225100375202,0.785,6.737,-0.5
"202",19,10,3,1,21,5.2,5,-1.7546395513352,0.988812544054697,1.02826451505533,0.0893656898899194,-0.0430845059620013,-2.215,6.737,0.5
"203",20,10,6,1,21,5.4,7,0.621847425642499,0.988812544054697,1.02826451505533,0.234028886797926,1.3811966828644,0.785,6.737,0.5
"204",21,10,4,1,21,6,6,-0.962477225675968,0.988812544054697,1.02826451505533,0.668018477521944,0.669056088451199,-1.215,6.737,0.5
"205",22,10,6,1,21,5.7,6,0.621847425642499,0.988812544054697,1.02826451505533,0.451023682159935,0.669056088451199,0.785,6.737,0.5
"206",23,10,4,1,21,6.1,5,-0.962477225675968,0.988812544054697,1.02826451505533,0.740350075975947,-0.0430845059620013,-1.215,6.737,0.5
"207",24,10,5,1,21,5.2,5,-0.170314900016734,0.988812544054697,1.02826451505533,0.0893656898899194,-0.0430845059620013,-0.215,6.737,0.5
"208",1,11,4,0,11,4.7,5,-0.962477225675968,-1.010808374155,-0.4980298519557,-0.272292302380096,-0.0430845059620013,-1.215,-3.263,-0.5
"209",2,11,5,1,11,5.5,5,-0.170314900016734,0.988812544054697,-0.4980298519557,0.306360485251928,-0.0430845059620013,-0.215,-3.263,0.5
"210",3,11,5,1,11,4.8,5,-0.170314900016734,0.988812544054697,-0.4980298519557,-0.199960703926093,-0.0430845059620013,-0.215,-3.263,0.5
"211",4,11,6,0,11,4.9,5,0.621847425642499,-1.010808374155,-0.4980298519557,-0.12762910547209,-0.0430845059620013,0.785,-3.263,-0.5
"212",5,11,5,0,11,4.6,3,-0.170314900016734,-1.010808374155,-0.4980298519557,-0.344623900834099,-1.4673656947884,-0.215,-3.263,-0.5
"213",6,11,6,1,11,4.6,5,0.621847425642499,0.988812544054697,-0.4980298519557,-0.344623900834099,-0.0430845059620013,0.785,-3.263,0.5
"214",7,11,5,0,11,3.4,3,-0.170314900016734,-1.010808374155,-0.4980298519557,-1.21260308228214,-1.4673656947884,-0.215,-3.263,-0.5
"215",8,11,7,1,11,5.6,7,1.41400975130173,0.988812544054697,-0.4980298519557,0.378692083705931,1.3811966828644,1.785,-3.263,0.5
"216",9,11,4,1,11,5.4,5,-0.962477225675968,0.988812544054697,-0.4980298519557,0.234028886797926,-0.0430845059620013,-1.215,-3.263,0.5
"217",10,11,5,1,11,5.6,5,-0.170314900016734,0.988812544054697,-0.4980298519557,0.378692083705931,-0.0430845059620013,-0.215,-3.263,0.5
"218",11,11,6,0,11,3.2,5,0.621847425642499,-1.010808374155,-0.4980298519557,-1.35726627919014,-0.0430845059620013,0.785,-3.263,-0.5
"219",12,11,6,0,11,5.1,6,0.621847425642499,-1.010808374155,-0.4980298519557,0.0170340914359159,0.669056088451199,0.785,-3.263,-0.5
"220",13,11,6,0,11,4.4,4,0.621847425642499,-1.010808374155,-0.4980298519557,-0.489287097742105,-0.755225100375202,0.785,-3.263,-0.5
"221",14,11,6,1,11,4.8,6,0.621847425642499,0.988812544054697,-0.4980298519557,-0.199960703926093,0.669056088451199,0.785,-3.263,0.5
"222",15,11,4,1,11,4.2,4,-0.962477225675968,0.988812544054697,-0.4980298519557,-0.633950294650111,-0.755225100375202,-1.215,-3.263,0.5
"223",16,11,5,0,11,4.3,3,-0.170314900016734,-1.010808374155,-0.4980298519557,-0.561618696196108,-1.4673656947884,-0.215,-3.263,-0.5
"224",17,11,5,0,11,4.2,3,-0.170314900016734,-1.010808374155,-0.4980298519557,-0.633950294650111,-1.4673656947884,-0.215,-3.263,-0.5
"225",18,11,6,0,11,4,5,0.621847425642499,-1.010808374155,-0.4980298519557,-0.778613491558118,-0.0430845059620013,0.785,-3.263,-0.5
"226",19,11,4,0,11,1.6,2,-0.962477225675968,-1.010808374155,-0.4980298519557,-2.51457185445419,-2.1795062892016,-1.215,-3.263,-0.5
"227",20,11,5,1,11,4.9,5,-0.170314900016734,0.988812544054697,-0.4980298519557,-0.12762910547209,-0.0430845059620013,-0.215,-3.263,0.5
"228",21,11,5,1,11,3.8,4,-0.170314900016734,0.988812544054697,-0.4980298519557,-0.923276688466124,-0.755225100375202,-0.215,-3.263,0.5
"229",22,11,4,0,11,4.1,4,-0.962477225675968,-1.010808374155,-0.4980298519557,-0.706281893104115,-0.755225100375202,-1.215,-3.263,-0.5
"230",1,12,5,0,16,3.7,3,-0.170314900016734,-1.010808374155,0.265117331549815,-0.995608286920127,-1.4673656947884,-0.215,1.737,-0.5
"231",2,12,4,1,16,4.8,5,-0.962477225675968,0.988812544054697,0.265117331549815,-0.199960703926093,-0.0430845059620013,-1.215,1.737,0.5
"232",3,12,2,1,16,4.2,4,-2.54680187699444,0.988812544054697,0.265117331549815,-0.633950294650111,-0.755225100375202,-3.215,1.737,0.5
"233",4,12,7,1,16,5.7,7,1.41400975130173,0.988812544054697,0.265117331549815,0.451023682159935,1.3811966828644,1.785,1.737,0.5
"234",5,12,4,1,16,4.6,4,-0.962477225675968,0.988812544054697,0.265117331549815,-0.344623900834099,-0.755225100375202,-1.215,1.737,0.5
"235",6,12,3,0,16,3.8,4,-1.7546395513352,-1.010808374155,0.265117331549815,-0.923276688466124,-0.755225100375202,-2.215,1.737,-0.5
"236",7,12,4,0,16,2.8,3,-0.962477225675968,-1.010808374155,0.265117331549815,-1.64659267300615,-1.4673656947884,-1.215,1.737,-0.5
"237",8,12,6,0,16,4.7,5,0.621847425642499,-1.010808374155,0.265117331549815,-0.272292302380096,-0.0430845059620013,0.785,1.737,-0.5
"238",9,12,5,1,16,5.6,5,-0.170314900016734,0.988812544054697,0.265117331549815,0.378692083705931,-0.0430845059620013,-0.215,1.737,0.5
"239",10,12,3,1,16,2.8,4,-1.7546395513352,0.988812544054697,0.265117331549815,-1.64659267300615,-0.755225100375202,-2.215,1.737,0.5
"240",11,12,4,0,16,3.8,2,-0.962477225675968,-1.010808374155,0.265117331549815,-0.923276688466124,-2.1795062892016,-1.215,1.737,-0.5
"241",12,12,3,0,16,2.4,4,-1.7546395513352,-1.010808374155,0.265117331549815,-1.93591906682217,-0.755225100375202,-2.215,1.737,-0.5
"242",13,12,4,1,16,5.3,5,-0.962477225675968,0.988812544054697,0.265117331549815,0.161697288343922,-0.0430845059620013,-1.215,1.737,0.5
"243",14,12,4,0,16,3.5,4,-0.962477225675968,-1.010808374155,0.265117331549815,-1.14027148382813,-0.755225100375202,-1.215,1.737,-0.5
"244",15,12,4,0,16,4.5,3,-0.962477225675968,-1.010808374155,0.265117331549815,-0.416955499288102,-1.4673656947884,-1.215,1.737,-0.5
"245",16,12,5,0,16,4.5,4,-0.170314900016734,-1.010808374155,0.265117331549815,-0.416955499288102,-0.755225100375202,-0.215,1.737,-0.5
"246",17,12,6,0,16,4.5,5,0.621847425642499,-1.010808374155,0.265117331549815,-0.416955499288102,-0.0430845059620013,0.785,1.737,-0.5
"247",2,13,4,1,19,6.5,6,-0.962477225675968,0.988812544054697,0.723005641653123,1.02967646979196,0.669056088451199,-1.215,4.737,0.5
"248",3,13,4,1,19,6.4,5,-0.962477225675968,0.988812544054697,0.723005641653123,0.957344871337956,-0.0430845059620013,-1.215,4.737,0.5
"249",4,13,6,0,19,6.2,6,0.621847425642499,-1.010808374155,0.723005641653123,0.81268167442995,0.669056088451199,0.785,4.737,-0.5
"250",5,13,6,0,19,6.1,6,0.621847425642499,-1.010808374155,0.723005641653123,0.740350075975947,0.669056088451199,0.785,4.737,-0.5
"251",6,13,5,1,19,5.6,7,-0.170314900016734,0.988812544054697,0.723005641653123,0.378692083705931,1.3811966828644,-0.215,4.737,0.5
"252",7,13,4,1,19,6.3,7,-0.962477225675968,0.988812544054697,0.723005641653123,0.885013272883953,1.3811966828644,-1.215,4.737,0.5
"253",8,13,6,0,19,6.2,7,0.621847425642499,-1.010808374155,0.723005641653123,0.81268167442995,1.3811966828644,0.785,4.737,-0.5
"254",9,13,6,1,19,6.2,7,0.621847425642499,0.988812544054697,0.723005641653123,0.81268167442995,1.3811966828644,0.785,4.737,0.5
"255",10,13,6,0,19,5.7,6,0.621847425642499,-1.010808374155,0.723005641653123,0.451023682159935,0.669056088451199,0.785,4.737,-0.5
"256",11,13,7,0,19,5.9,6,1.41400975130173,-1.010808374155,0.723005641653123,0.595686879067941,0.669056088451199,1.785,4.737,-0.5
"257",12,13,3,1,19,5,5,-1.7546395513352,0.988812544054697,0.723005641653123,-0.0552975070180869,-0.0430845059620013,-2.215,4.737,0.5
"258",13,13,4,1,19,6.1,7,-0.962477225675968,0.988812544054697,0.723005641653123,0.740350075975947,1.3811966828644,-1.215,4.737,0.5
"259",14,13,4,0,19,4.5,5,-0.962477225675968,-1.010808374155,0.723005641653123,-0.416955499288102,-0.0430845059620013,-1.215,4.737,-0.5
"260",15,13,6,1,19,7.2,7,0.621847425642499,0.988812544054697,0.723005641653123,1.53599765896998,1.3811966828644,0.785,4.737,0.5
"261",16,13,6,0,19,6.3,7,0.621847425642499,-1.010808374155,0.723005641653123,0.885013272883953,1.3811966828644,0.785,4.737,-0.5
"262",17,13,4,0,19,4.8,5,-0.962477225675968,-1.010808374155,0.723005641653123,-0.199960703926093,-0.0430845059620013,-1.215,4.737,-0.5
"263",18,13,7,1,19,8,8,1.41400975130173,0.988812544054697,0.723005641653123,2.11465044660201,2.0933372772776,1.785,4.737,0.5
"264",19,13,5,1,19,6,6,-0.170314900016734,0.988812544054697,0.723005641653123,0.668018477521944,0.669056088451199,-0.215,4.737,0.5
"265",20,13,5,1,19,7.7,7,-0.170314900016734,0.988812544054697,0.723005641653123,1.89765565124,1.3811966828644,-0.215,4.737,0.5
"266",21,13,4,1,19,6.1,7,-0.962477225675968,0.988812544054697,0.723005641653123,0.740350075975947,1.3811966828644,-1.215,4.737,0.5
"267",1,14,7,0,2,3,3,1.41400975130173,-1.010808374155,-1.87169478226563,-1.50192947609815,-1.4673656947884,1.785,-12.263,-0.5
"268",2,14,6,0,2,3.3,4,0.621847425642499,-1.010808374155,-1.87169478226563,-1.28493468073614,-0.755225100375202,0.785,-12.263,-0.5
"269",3,14,9,0,2,5.3,6,2.9983344026202,-1.010808374155,-1.87169478226563,0.161697288343922,0.669056088451199,3.785,-12.263,-0.5
"270",4,14,7,0,2,3.2,3,1.41400975130173,-1.010808374155,-1.87169478226563,-1.35726627919014,-1.4673656947884,1.785,-12.263,-0.5
"271",5,14,6,0,2,3.6,5,0.621847425642499,-1.010808374155,-1.87169478226563,-1.06793988537413,-0.0430845059620013,0.785,-12.263,-0.5
"272",6,14,8,0,2,4.5,6,2.20617207696097,-1.010808374155,-1.87169478226563,-0.416955499288102,0.669056088451199,2.785,-12.263,-0.5
"273",7,14,5,0,2,1.4,2,-0.170314900016734,-1.010808374155,-1.87169478226563,-2.6592350513622,-2.1795062892016,-0.215,-12.263,-0.5
"274",8,14,6,0,2,2.3,3,0.621847425642499,-1.010808374155,-1.87169478226563,-2.00825066527617,-1.4673656947884,0.785,-12.263,-0.5
"275",9,14,6,0,2,2.8,3,0.621847425642499,-1.010808374155,-1.87169478226563,-1.64659267300615,-1.4673656947884,0.785,-12.263,-0.5
"276",10,14,8,0,2,4.5,4,2.20617207696097,-1.010808374155,-1.87169478226563,-0.416955499288102,-0.755225100375202,2.785,-12.263,-0.5
"277",11,14,7,0,2,3.9,4,1.41400975130173,-1.010808374155,-1.87169478226563,-0.850945090012121,-0.755225100375202,1.785,-12.263,-0.5
"278",12,14,7,0,2,4.5,6,1.41400975130173,-1.010808374155,-1.87169478226563,-0.416955499288102,0.669056088451199,1.785,-12.263,-0.5
"279",13,14,7,0,2,3.1,4,1.41400975130173,-1.010808374155,-1.87169478226563,-1.42959787764415,-0.755225100375202,1.785,-12.263,-0.5
"280",14,14,7,0,2,4.5,5,1.41400975130173,-1.010808374155,-1.87169478226563,-0.416955499288102,-0.0430845059620013,1.785,-12.263,-0.5
"281",15,14,6,0,2,2.3,2,0.621847425642499,-1.010808374155,-1.87169478226563,-2.00825066527617,-2.1795062892016,0.785,-12.263,-0.5
"282",16,14,8,0,2,6.5,6,2.20617207696097,-1.010808374155,-1.87169478226563,1.02967646979196,0.669056088451199,2.785,-12.263,-0.5
"283",17,14,6,0,2,3.1,3,0.621847425642499,-1.010808374155,-1.87169478226563,-1.42959787764415,-1.4673656947884,0.785,-12.263,-0.5
"284",1,15,5,0,8,4.2,2,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.633950294650111,-2.1795062892016,-0.215,-6.263,-0.5
"285",2,15,5,0,8,3.4,4,-0.170314900016734,-1.010808374155,-0.955918162059008,-1.21260308228214,-0.755225100375202,-0.215,-6.263,-0.5
"286",3,15,4,0,8,4,2,-0.962477225675968,-1.010808374155,-0.955918162059008,-0.778613491558118,-2.1795062892016,-1.215,-6.263,-0.5
"287",4,15,4,0,8,3.1,1,-0.962477225675968,-1.010808374155,-0.955918162059008,-1.42959787764415,-2.8916468836148,-1.215,-6.263,-0.5
"288",5,15,7,0,8,6.3,6,1.41400975130173,-1.010808374155,-0.955918162059008,0.885013272883953,0.669056088451199,1.785,-6.263,-0.5
"289",6,15,6,1,8,4.4,5,0.621847425642499,0.988812544054697,-0.955918162059008,-0.489287097742105,-0.0430845059620013,0.785,-6.263,0.5
"290",7,15,6,1,8,5.5,5,0.621847425642499,0.988812544054697,-0.955918162059008,0.306360485251928,-0.0430845059620013,0.785,-6.263,0.5
"291",8,15,8,1,8,7.9,8,2.20617207696097,0.988812544054697,-0.955918162059008,2.042318848148,2.0933372772776,2.785,-6.263,0.5
"292",9,15,5,0,8,2.9,4,-0.170314900016734,-1.010808374155,-0.955918162059008,-1.57426107455215,-0.755225100375202,-0.215,-6.263,-0.5
"293",10,15,8,0,8,6.4,6,2.20617207696097,-1.010808374155,-0.955918162059008,0.957344871337956,0.669056088451199,2.785,-6.263,-0.5
"294",11,15,5,1,8,5.1,6,-0.170314900016734,0.988812544054697,-0.955918162059008,0.0170340914359159,0.669056088451199,-0.215,-6.263,0.5
"295",12,15,7,0,8,4.3,4,1.41400975130173,-1.010808374155,-0.955918162059008,-0.561618696196108,-0.755225100375202,1.785,-6.263,-0.5
"296",13,15,6,0,8,4.3,5,0.621847425642499,-1.010808374155,-0.955918162059008,-0.561618696196108,-0.0430845059620013,0.785,-6.263,-0.5
"297",14,15,5,1,8,5.8,6,-0.170314900016734,0.988812544054697,-0.955918162059008,0.523355280613938,0.669056088451199,-0.215,-6.263,0.5
"298",15,15,6,0,8,4.5,5,0.621847425642499,-1.010808374155,-0.955918162059008,-0.416955499288102,-0.0430845059620013,0.785,-6.263,-0.5
"299",16,15,5,1,8,4.5,4,-0.170314900016734,0.988812544054697,-0.955918162059008,-0.416955499288102,-0.755225100375202,-0.215,-6.263,0.5
"300",17,15,6,0,8,6,6,0.621847425642499,-1.010808374155,-0.955918162059008,0.668018477521944,0.669056088451199,0.785,-6.263,-0.5
"301",18,15,6,1,8,5.6,5,0.621847425642499,0.988812544054697,-0.955918162059008,0.378692083705931,-0.0430845059620013,0.785,-6.263,0.5
"302",19,15,6,0,8,4.7,5,0.621847425642499,-1.010808374155,-0.955918162059008,-0.272292302380096,-0.0430845059620013,0.785,-6.263,-0.5
"303",20,15,4,1,8,4.5,4,-0.962477225675968,0.988812544054697,-0.955918162059008,-0.416955499288102,-0.755225100375202,-1.215,-6.263,0.5
"304",21,15,3,0,8,4.3,3,-1.7546395513352,-1.010808374155,-0.955918162059008,-0.561618696196108,-1.4673656947884,-2.215,-6.263,-0.5
"305",22,15,5,0,8,3.2,3,-0.170314900016734,-1.010808374155,-0.955918162059008,-1.35726627919014,-1.4673656947884,-0.215,-6.263,-0.5
"306",23,15,5,0,8,5,5,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.0552975070180869,-0.0430845059620013,-0.215,-6.263,-0.5
"307",24,15,4,0,8,2.9,3,-0.962477225675968,-1.010808374155,-0.955918162059008,-1.57426107455215,-1.4673656947884,-1.215,-6.263,-0.5
"308",1,16,5,1,11,4.2,4,-0.170314900016734,0.988812544054697,-0.4980298519557,-0.633950294650111,-0.755225100375202,-0.215,-3.263,0.5
"309",2,16,6,1,11,5.6,5,0.621847425642499,0.988812544054697,-0.4980298519557,0.378692083705931,-0.0430845059620013,0.785,-3.263,0.5
"310",3,16,5,1,11,4.5,5,-0.170314900016734,0.988812544054697,-0.4980298519557,-0.416955499288102,-0.0430845059620013,-0.215,-3.263,0.5
"311",4,16,7,1,11,6.3,6,1.41400975130173,0.988812544054697,-0.4980298519557,0.885013272883953,0.669056088451199,1.785,-3.263,0.5
"312",5,16,5,1,11,5.1,5,-0.170314900016734,0.988812544054697,-0.4980298519557,0.0170340914359159,-0.0430845059620013,-0.215,-3.263,0.5
"313",6,16,5,0,11,2.8,2,-0.170314900016734,-1.010808374155,-0.4980298519557,-1.64659267300615,-2.1795062892016,-0.215,-3.263,-0.5
"314",7,16,6,1,11,6.3,6,0.621847425642499,0.988812544054697,-0.4980298519557,0.885013272883953,0.669056088451199,0.785,-3.263,0.5
"315",8,16,8,0,11,3.1,4,2.20617207696097,-1.010808374155,-0.4980298519557,-1.42959787764415,-0.755225100375202,2.785,-3.263,-0.5
"316",9,16,5,1,11,5.4,5,-0.170314900016734,0.988812544054697,-0.4980298519557,0.234028886797926,-0.0430845059620013,-0.215,-3.263,0.5
"317",10,16,6,1,11,4.7,5,0.621847425642499,0.988812544054697,-0.4980298519557,-0.272292302380096,-0.0430845059620013,0.785,-3.263,0.5
"318",11,16,8,1,11,6.5,6,2.20617207696097,0.988812544054697,-0.4980298519557,1.02967646979196,0.669056088451199,2.785,-3.263,0.5
"319",12,16,6,1,11,4.5,4,0.621847425642499,0.988812544054697,-0.4980298519557,-0.416955499288102,-0.755225100375202,0.785,-3.263,0.5
"320",13,16,7,1,11,6.8,5,1.41400975130173,0.988812544054697,-0.4980298519557,1.24667126515397,-0.0430845059620013,1.785,-3.263,0.5
"321",14,16,5,0,11,2.9,4,-0.170314900016734,-1.010808374155,-0.4980298519557,-1.57426107455215,-0.755225100375202,-0.215,-3.263,-0.5
"322",15,16,4,1,11,5.1,4,-0.962477225675968,0.988812544054697,-0.4980298519557,0.0170340914359159,-0.755225100375202,-1.215,-3.263,0.5
"323",16,16,6,1,11,4.2,4,0.621847425642499,0.988812544054697,-0.4980298519557,-0.633950294650111,-0.755225100375202,0.785,-3.263,0.5
"324",17,16,6,1,11,5.1,5,0.621847425642499,0.988812544054697,-0.4980298519557,0.0170340914359159,-0.0430845059620013,0.785,-3.263,0.5
"325",1,17,4,0,16,3.7,4,-0.962477225675968,-1.010808374155,0.265117331549815,-0.995608286920127,-0.755225100375202,-1.215,1.737,-0.5
"326",2,17,3,1,16,5.2,5,-1.7546395513352,0.988812544054697,0.265117331549815,0.0893656898899194,-0.0430845059620013,-2.215,1.737,0.5
"327",3,17,6,0,16,6.3,5,0.621847425642499,-1.010808374155,0.265117331549815,0.885013272883953,-0.0430845059620013,0.785,1.737,-0.5
"328",4,17,5,0,16,3.9,5,-0.170314900016734,-1.010808374155,0.265117331549815,-0.850945090012121,-0.0430845059620013,-0.215,1.737,-0.5
"329",5,17,3,1,16,5.3,5,-1.7546395513352,0.988812544054697,0.265117331549815,0.161697288343922,-0.0430845059620013,-2.215,1.737,0.5
"330",6,17,5,0,16,3.7,5,-0.170314900016734,-1.010808374155,0.265117331549815,-0.995608286920127,-0.0430845059620013,-0.215,1.737,-0.5
"331",7,17,6,1,16,5.8,6,0.621847425642499,0.988812544054697,0.265117331549815,0.523355280613938,0.669056088451199,0.785,1.737,0.5
"332",8,17,4,1,16,4.6,5,-0.962477225675968,0.988812544054697,0.265117331549815,-0.344623900834099,-0.0430845059620013,-1.215,1.737,0.5
"333",9,17,5,1,16,5.9,6,-0.170314900016734,0.988812544054697,0.265117331549815,0.595686879067941,0.669056088451199,-0.215,1.737,0.5
"334",10,17,5,1,16,5.8,6,-0.170314900016734,0.988812544054697,0.265117331549815,0.523355280613938,0.669056088451199,-0.215,1.737,0.5
"335",11,17,6,1,16,6.6,7,0.621847425642499,0.988812544054697,0.265117331549815,1.10200806824596,1.3811966828644,0.785,1.737,0.5
"336",12,17,4,0,16,3.7,3,-0.962477225675968,-1.010808374155,0.265117331549815,-0.995608286920127,-1.4673656947884,-1.215,1.737,-0.5
"337",13,17,6,0,16,5.8,5,0.621847425642499,-1.010808374155,0.265117331549815,0.523355280613938,-0.0430845059620013,0.785,1.737,-0.5
"338",14,17,6,1,16,6.2,6,0.621847425642499,0.988812544054697,0.265117331549815,0.81268167442995,0.669056088451199,0.785,1.737,0.5
"339",15,17,6,0,16,4.8,5,0.621847425642499,-1.010808374155,0.265117331549815,-0.199960703926093,-0.0430845059620013,0.785,1.737,-0.5
"340",16,17,6,1,16,7,6,0.621847425642499,0.988812544054697,0.265117331549815,1.39133446206197,0.669056088451199,0.785,1.737,0.5
"341",17,17,3,1,16,5.4,4,-1.7546395513352,0.988812544054697,0.265117331549815,0.234028886797926,-0.755225100375202,-2.215,1.737,0.5
"342",18,17,5,1,16,7,6,-0.170314900016734,0.988812544054697,0.265117331549815,1.39133446206197,0.669056088451199,-0.215,1.737,0.5
